R0235 R0236 R0238 R0251 R0252 R0253 R0324 R0326 R0328 R0336 R0338 R0340 R0348 R0350 R0352 R0360 R0362 R0364
ENSBTAG00000014724 304.764602685726 326.599186241033 301.176426370681 362.307413093204 370.043755893148 401.285169568707 202.678593038724 282.782546292232 205.386240550257 385.703825093381 415.148817677543 423.89836443648 430.858690317014 420.041782413742 438.486653943921 406.792016821914 400.522986293713 437.666628144176
ENSBTAG00000042702 0.402139909293135 0.629458784054855 0.389195398128732 0.421335487202784 0.47286579625704 0.353238716964621 0.467970723484239 0.743720417578243 0.515774592282957 0.449071754645664 0.445770638352107 0.301901236090792 0.691418828071459 0.650869197837464 0.770526160118973 0.403112324831148 0.308604812568181 0.281855322917201
ENSBTAG00000042475 0.499802458692896 0.92170750522318 0.486494247660915 0.36995311071464 0.383546701408488 0.508903236304963 0.335615367347282 0.406145192578189 0.467795560442682 0.375853533779523 0.283195464364868 0.49349240514841 0.403327649708351 0.504879845051491 0.499800752509604 0.294582083530454 0.455998155884328 0.311302893968252
ENSBTAG00000044788 0.344691350822687 0.325969727456978 0.225003589543173 0.190114793006134 0.18389225409996 0.161651616238047 0.160717218166304 0.300652934765673 0.24589253818141 0.170842515354329 0.12586465082883 0.191591169057618 0.31951930691181 0.49271406565266 0.369644306543562 0.186051842229761 0.198059805081072 0.159858242848562
ENSBTAG00000050812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000044311 1.13748145771487 0.741862138350365 0.820959042927794 0.86836216264964 1.01928849415406 0.754374209110886 0.822493998851086 1.21316096484394 0.749672372504298 0.976242944881878 0.823364590838597 0.766364676230472 1.27283920622246 1.45381063816032 1.27553317046722 1.01811702553508 0.907390269790026 0.631019379665376
ENSBTAG00000011437 96.4159156809526 94.4525386145169 92.4156635212865 80.7319899381725 86.0930993051984 83.4421694633208 114.203764438174 108.424942579705 104.480339211179 97.853711580235 101.814013799621 105.682850010782 88.2554229861819 87.5266998848904 84.9088590904077 80.0488051193545 85.6447445506383 90.6354168992701
ENSBTAG00000052654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000012412 28.603637262436 28.8145998736539 29.9802080121039 23.343013638564 24.699356757826 21.3859101186038 40.9923445864173 40.514301612897 38.0473722493381 25.1675431190548 21.6067650589492 21.6788310685195 39.9032472140028 38.541189135497 38.3336764659189 19.7266633830832 22.5373634014345 20.8572938958729
ENSBTAG00000023718 0.0114897116940896 0 0 0.0102764752976289 0.005254064402856 0.0239483875908218 0 0 0.00599737898003438 0 0 0.023223172006984 0 0 0 0 0 0
ENSBTAG00000016619 33.0041968412723 34.1481390349759 31.8471296875026 31.6361292037505 35.9115301935207 34.5814716811466 33.2117404363663 36.2049428812557 31.4262658553802 39.5720077707869 45.993041157035 43.6189228221177 37.8656568797619 38.863582289566 38.4586266540463 33.8821077127308 37.8294227704847 41.205565492149
ENSBTAG00000005122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000001265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000017531 0 0 0 0 0 0 0 0 0 0 0 0 0.0104760428495676 0 0 0 0 0
ENSBTAG00000000522 0 0 0 0 0.010508128805712 0 0.0094539540097826 0.0210984515625033 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000003151 122.549264929159 127.448543267964 118.546485798773 96.3984765294077 101.792243740932 110.635563572699 99.9046589983776 116.067856658222 102.249314230606 90.8442872359831 106.198299136825 101.763939734604 126.283458530112 121.627379539814 126.418352837898 87.9663446275765 92.5584135605612 102.023213304298
ENSBTAG00000017407 4.59013982178878 4.69284004183753 4.64602006516174 6.22240579271429 6.52554798834715 6.55587110298746 6.02216870423152 5.48559740625087 5.32567253427053 5.46207927661411 6.56069492445277 7.05403849712139 5.69372928873997 5.70575053805179 5.66440852844218 6.52731879822743 6.54518565163262 8.07284126385237
ENSBTAG00000003143 26.7825179589228 27.5332016346851 26.9213754299359 24.3295552671364 24.0215824498576 23.8585811373562 25.2136953440902 23.7990533625038 23.1138985890525 22.2436954991336 21.7903176747412 20.4712261241564 23.5972865186509 24.6296203929336 24.6412183502912 21.0238581719629 20.3633115875213 20.65536769438
ENSBTAG00000003140 0.0402139909293135 0.0168605031443265 0.0121623561915229 0.0513823764881444 0.063048772834272 0.0239483875908218 0.0330888390342391 0.00527461289062583 0.0539764108203094 0.0829806503149596 0.0104887209024025 0.05805793001746 0.00523802142478378 0 0.0260312891932086 0.0310086403716268 0.0921208395725914 0.0715155296954092
ENSBTAG00000017418 77.2798008544464 74.5515247364969 72.2200710652628 64.6030619585439 66.731871980674 65.9478723282255 83.2940618031896 87.331765630092 80.0290251095788 58.3012286683457 62.4288668110998 60.3686356321549 85.9821216878257 83.3173402128949 84.5808648465732 59.2575117501787 62.545444027811 63.2660030052506
ENSBTAG00000018186 73.511175418785 68.4199217596768 70.9369424870572 65.1579916246159 62.864880580172 57.3025044079388 85.756816822738 79.7785199707157 81.1445375998652 67.2631389023614 52.5117811978782 57.6805534723465 76.4855888446927 74.199088553471 74.267268068224 63.8416224184509 65.0142825283564 58.8194197765419
ENSBTAG00000018189 266.555566447031 288.185339910543 285.949156418894 188.002977332472 206.553033869478 215.116391534557 237.592045196851 207.192068956673 226.940820604501 140.613152566061 198.556731042931 175.828441057878 206.63994520772 198.989570736981 200.097313770356 112.35980838659 119.033942853724 153.484947113942
ENSBTAG00000000524 130.913775042457 138.587715678649 139.471819626289 89.0302437410078 99.5907907561354 102.193756946934 129.783880646296 116.806302462909 120.175480001929 126.628472380628 172.004534078499 162.422865016846 103.466637203754 104.637868609346 101.417902696741 90.390186683292 103.410248462213 128.74057383933
