L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
SPP1	ITGA5	R-HSA-418555	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	2.36175025862557e-128	1.19956523927313e-127	4.53222432795068	2.4554419409284	6.26635265334544e-14	1	23	43	9.52293963352728e-07	1	0	-2.57586086409083	-4.20935122820725
COL5A3	SDC3	R-HSA-1630316	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	2.00606861871872e-126	1.01163174629673e-125	6.83500903043255	2.33134581033431	1.66222901842472e-15	1	19	35	8.07872979144772e-08	1	0	4.90760820931845	-4.8871910913699
ADAM17	ITGA5	R-HSA-418555	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	1.43680307248134e-125	7.19420545511933e-125	1.34927225839675	2.4554419409284	3.81222134418986e-11	1	23	43	9.52293963352728e-07	1	0	5.33514782527529	-4.20935122820725
TGM2	TBXA2R	R-HSA-416476	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	9.11920404120429e-125	4.53391412189453e-124	1.32759091877605	6.92923947410122	5.70079335590576e-12	1	23	43	1.13837543788127e-06	1	0	5.62030998877616	4.59029243051706
IL1B	IL1R1	R-HSA-446652	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	3.42964505092026e-124	1.69323734681798e-123	18.7262837999101	1.97377856341427	1.91475793686911e-15	1	35	65	7.83960107558512e-05	1	0	2.29749824122154	4.88416579837683
IL1RN	IL1R1	R-HSA-446652	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	1.97132969236379e-122	9.6649914083947e-122	5.1369981318756	1.97377856341427	1.10058595528027e-13	1	35	65	7.83960107558512e-05	1	0	3.62367039032876	4.88416579837683
TGFB1	SDC2	R-HSA-1630316	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	2.81452332396496e-122	1.3703817011857e-121	2.46828720681576	6.74485292436499	2.98212854863439e-16	1	19	35	1.56739983361838e-07	1	0	-2.64576510074393	7.52520715134037
GNAS	ADORA2B	R-HSA-418555	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	7.15978925060818e-121	3.46219945954067e-120	3.9980290587368	1.05645247232862	4.22819164798172e-13	1	22	40	5.52917329226058e-07	1	0	-0.281622528365284	4.9833866177033
POMC	MC1R	R-HSA-418555	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	1.20312966547655e-119	5.77829621650645e-119	1.3429419438374	2.91464957888469	8.57325762080688e-10	1	22	40	4.29638661725642e-07	1	0	4.315154798101	3.90303388149197
GNAS	ADCY1	R-HSA-418555	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	1.31128510656128e-118	6.25518435967746e-118	3.9980290587368	9.05806786479183	1.4818955400295e-16	1	22	40	1.10564287795415e-06	1	0	-0.281622528365284	2.89221505485111
GNAS	PTGIR	R-HSA-418555	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	1.75762951752518e-117	8.32809690854211e-117	3.9980290587368	7.70700931921606	1.98631352557274e-15	1	22	40	1.10564287795415e-06	1	0	-0.281622528365284	-6.25161388630902
ST6GAL1	CD22	R-HSA-983705	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	3.0387812099523e-117	1.43025302281755e-116	2.00794201858867	11.4210821785957	3.01890530184356e-11	1	26	49	1.01958893183854e-05	1	0	0.599621610324625	5.1400769288602
