L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
SDCBP	EPHB6	R-HSA-3928662	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	1.73462225024594e-111	4.36809421198296e-111	2.95176862028965	11.5913916956061	1.46939962741691e-23	1	16	30	3.90925291075591e-07	1	0	-1.61189660530662	5.06876535619
UBC	ERBB4	R-HSA-2219530	REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	2.57584493967161e-111	6.4570954596293e-111	3.40616648312256	7.00666928414004	1.91548986052379e-18	1	17	32	4.43462486220561e-07	1	0	6.66064817987658	5.74483040006388
ADAM17	ERBB4	R-HSA-2219530	REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	4.4115505085928e-111	1.10090044223442e-110	1.5896590416355	7.00666928414004	3.28058577527394e-18	1	17	32	4.43462486220561e-07	1	0	7.29936930599439	5.74483040006388
COL7A1	ITGA2	R-HSA-3000171	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	5.80941474397754e-110	1.44323577047693e-109	1.40983826886096	1.82587311291054	1.87938855050471e-12	1	9	18	6.09404615895118e-11	1	0	-4.63551693170852	1.50730363632828
SEMA3D	NRP1	R-HSA-376176	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	7.62978587679344e-110	1.88700954274266e-109	1.02351133157821	1.66754906986167	1.2763375283918e-10	1	45	83	0.000698712778225288	1	0	2.62112181718373	-5.46397449897657
MMP7	ERBB4	R-HSA-9018519	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	4.96886395328351e-109	1.22344472449736e-108	4.90647762810185	7.00666928414004	4.60705833051547e-22	1	33	61	0.00025313955588611	1	0	3.77434399675889	5.74483040006388
SEMA3D	NRP1	R-HSA-194138	REACTOME_SIGNALING_BY_VEGF	1.33544725838604e-107	3.27361850064542e-107	1.02351133157821	1.66754906986167	1.2763375283918e-10	1	31	58	8.88134722859185e-05	1	0	2.62112181718373	-5.46397449897657
HBEGF	ERBB4	R-HSA-9018519	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	1.36736564596828e-107	3.33709501262742e-107	3.10513081118419	7.00666928414004	1.26780152351645e-20	1	33	61	0.00025313955588611	1	0	6.33036679532127	5.74483040006388
COL9A2	ITGA2	R-HSA-3000178	REACTOME_ECM_PROTEOGLYCANS	1.29844097850766e-106	3.15498378111071e-106	7.49924647809911	1.82587311291054	4.60770585238688e-19	1	9	17	6.09404615895118e-11	1	0	-5.34806577023979	1.50730363632828
UBC	ERBB4	R-HSA-9018519	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	2.06591882238482e-105	4.99789968384799e-105	3.40616648312256	7.00666928414004	1.91548986052379e-18	1	33	61	0.00025313955588611	1	0	6.66064817987658	5.74483040006388
ADAM17	ERBB4	R-HSA-9018519	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	3.53821966968442e-105	8.52249433480508e-105	1.5896590416355	7.00666928414004	3.28058577527394e-18	1	33	61	0.00025313955588611	1	0	7.29936930599439	5.74483040006388
