L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
TGM2	SDC4	R-HSA-3560783	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	3.50016332900088e-22	4.37225789582265e-22	1.16220810957303	1.94023967751356	2.16193519630347e-11	1	4	9	0.00762520349163987	1	0	8.44890756904951	-5.12398624407811
MMP9	CD44	R-HSA-216083	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	3.8594131779558e-22	4.80483989604564e-22	2.52722843591467	1.78130588734179	5.27597875966327e-11	1	3	7	0.00322751024725407	1	0	-5.16821429555458	7.36725994861295
TNF	TNFRSF1B	R-HSA-5669034	REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	5.96248449628706e-22	7.39826671612876e-22	2.19500041193019	2.48147221020504	1.46944022284043e-12	1	1	2	2.0143626935746e-05	1	0	-5.57837314805119	0.692189272373618
UBB	NOTCH2	R-HSA-9013694	REACTOME_SIGNALING_BY_NOTCH4	7.04229783842174e-22	8.70897499351488e-22	1.25436344638326	1.04913405720666	1.92821860788707e-09	1	11	21	0.023640451906982	1	0	2.73726337689829	4.35495678181962
MFGE8	ITGB3	R-HSA-2129379	REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	8.85191153440678e-22	1.09104956121758e-21	1.50212417212934	2.72801637285062	3.43743995406096e-14	1	3	7	0.0166010696253039	1	0	4.13030301534002	-2.04787707444515
L1CAM	ITGB3	R-HSA-2129379	REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	1.08534539134402e-21	1.33332165625375e-21	3.51395781107499	2.72801637285062	4.2146937389291e-14	1	3	7	0.0166010696253039	1	0	6.71746501660161	-2.04787707444515
TGM2	ITGB3	R-HSA-3000178	REACTOME_ECM_PROTEOGLYCANS	1.35291097798611e-21	1.65653456380478e-21	1.16220810957303	2.72801637285062	3.36457500633217e-11	1	5	10	0.00762520349163987	1	0	8.44890756904951	-2.04787707444515
MMP7	CD44	R-HSA-1630316	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	4.64396199487271e-21	5.63042451012345e-21	4.28718116925034	1.78130588734179	2.80448392963605e-09	1	2	4	7.45303788583888e-05	1	0	0.776639473043852	7.36725994861295
MMP7	CD44	R-HSA-2142845	REACTOME_HYALURONAN_METABOLISM	4.64396199487271e-21	5.63042451012345e-21	4.28718116925034	1.78130588734179	2.80448392963605e-09	1	2	4	7.45303788583888e-05	1	0	0.776639473043852	7.36725994861295
MMP7	CD44	R-HSA-2160916	REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	4.64396199487271e-21	5.63042451012345e-21	4.28718116925034	1.78130588734179	2.80448392963605e-09	1	2	4	7.45303788583888e-05	1	0	0.776639473043852	7.36725994861295
UBB	MET	R-HSA-8851907	REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING	6.71349344801659e-21	8.11304908538813e-21	1.25436344638326	4.62369974846646	1.06319728549616e-17	1	1	3	0.0857916268665135	1	0	2.73726337689829	-3.16615521799824
